-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/15/2014 through 04/15/2024 
Location: Latitude  21.1575   Longitude 79.0818 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 282.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,PS,WS10M
2022,8,17,29.85,23.48,13.62,88.94,97.37,3.55
2022,8,18,29.86,24.07,1.84,88.44,97.26,3.34
2022,8,19,29.01,24.2,0.62,90.19,97.18,3.55
2022,8,20,27.62,24.62,9.26,92.62,97.08,4.36
2022,8,21,28.69,23.48,6.74,91.25,96.8,7.25
2022,8,22,28.55,23.18,2.45,89.88,96.82,6.33
2022,8,23,30.35,23.16,0.77,86.25,97.1,3.17
2022,8,24,29.26,24.04,1.55,87.44,97.35,2.1
2022,8,25,30.19,23.02,0.77,84.06,97.32,2.23
2022,8,26,30.83,22.51,1.11,84.38,97.27,2.61
2022,8,27,30.72,22.58,0.25,84.94,97.22,2.54
2022,8,28,27.17,23.85,0.76,91.56,97.27,3.45
2022,8,29,29.28,23.86,4.13,90.31,97.43,2.62
2022,8,30,30.62,23.65,0.79,85.75,97.53,1.52
2022,8,31,31.05,23.88,1.86,85.25,97.42,1.45
2022,9,1,29.88,24.07,6.92,88.19,97.44,2.05
2022,9,2,31.2,23.73,0.43,85.31,97.57,1.74
2022,9,3,30.09,24.06,3.54,87.62,97.45,2.39
2022,9,4,28.13,24.04,21.56,91.06,97.4,2.39
2022,9,5,27.39,23.29,10.62,91.0,97.44,2.35
2022,9,6,30.16,23.37,2.78,83.62,97.4,1.41
2022,9,7,30.21,24.12,10.1,85.88,97.42,1.76
2022,9,8,30.4,23.72,1.77,88.0,97.39,2.52
2022,9,9,30.53,24.26,0.37,87.94,97.32,3.29
2022,9,10,30.76,24.22,3.43,87.5,97.15,3.26
2022,9,11,30.81,24.81,15.45,87.81,96.78,2.91
2022,9,12,27.72,24.27,68.39,92.69,96.6,3.74
2022,9,13,28.83,24.19,41.52,91.44,96.94,5.53
2022,9,14,29.08,24.11,17.4,90.81,97.28,5.27
2022,9,15,29.62,23.55,5.08,90.44,97.31,5.12
2022,9,16,28.98,24.01,13.09,91.44,97.09,4.96
2022,9,17,30.24,23.62,1.94,89.12,97.25,3.62
2022,9,18,30.26,23.04,0.29,85.69,97.39,2.08
2022,9,19,30.98,22.94,0.76,84.0,97.33,2.18
2022,9,20,30.07,23.96,21.0,88.5,97.19,3.06
2022,9,21,28.96,23.83,13.31,90.56,97.13,2.84
2022,9,22,26.83,23.69,5.59,93.94,97.23,4.56
2022,9,23,28.62,22.4,1.77,89.06,97.42,3.72
2022,9,24,28.9,21.7,0.01,87.88,97.45,3.07
2022,9,25,30.05,22.05,0.55,82.12,97.49,1.72
2022,9,26,30.4,22.57,0.35,82.5,97.58,1.78
2022,9,27,29.49,23.65,2.92,86.12,97.45,2.12
2022,9,28,30.08,22.9,1.49,85.25,97.37,2.39
2022,9,29,30.43,22.08,0.53,83.75,97.37,2.69
2022,9,30,30.65,21.58,0.0,81.69,97.41,2.71
2022,10,1,31.18,21.5,0.0,82.12,97.37,2.51
2022,10,2,30.98,21.97,0.0,83.94,97.33,3.36
2022,10,3,30.65,21.76,0.0,84.69,97.39,3.27
2022,10,4,29.28,21.8,0.34,86.94,97.41,2.51
2022,10,5,29.66,22.91,3.43,88.62,97.34,2.34
2022,10,6,29.96,24.26,6.76,88.56,97.38,3.79
2022,10,7,28.49,23.4,3.97,88.19,97.49,3.66
2022,10,8,29.1,22.8,0.77,89.44,97.63,2.88
2022,10,9,30.01,22.9,3.39,86.88,97.75,2.01
2022,10,10,28.11,23.48,6.34,90.81,97.86,2.38
2022,10,11,28.02,23.12,20.43,91.0,97.75,2.72
2022,10,12,28.23,22.67,5.59,87.56,97.77,1.56
2022,10,13,29.27,21.7,12.19,86.19,97.81,1.62
2022,10,14,29.33,22.27,0.99,86.38,97.78,2.71
2022,10,15,29.05,20.08,0.9,85.25,97.74,3.38
2022,10,16,29.58,21.63,1.68,87.44,97.91,2.88
2022,10,17,29.91,21.51,18.0,86.19,98.0,1.99
2022,10,18,28.88,21.44,8.62,86.81,97.86,1.67
2022,10,19,28.65,21.51,0.8,88.94,97.83,2.95
2022,10,20,28.97,20.43,0.02,87.0,98.01,3.18
2022,10,21,27.59,17.91,0.0,79.56,98.23,3.08
2022,10,22,27.75,15.19,0.0,81.69,98.3,3.02
2022,10,23,27.17,15.55,0.0,83.69,98.12,3.26
2022,10,24,26.84,14.83,0.0,78.75,97.81,3.0
2022,10,25,27.9,14.65,0.0,68.81,97.88,1.23
2022,10,26,27.26,15.83,0.0,69.62,98.14,1.58
2022,10,27,27.5,16.15,0.0,66.56,98.16,1.4
2022,10,28,27.18,15.83,0.0,68.5,98.11,1.52
2022,10,29,27.18,15.88,0.0,74.31,98.11,1.5
2022,10,30,27.03,15.41,0.0,77.12,98.11,1.81
2022,10,31,25.87,14.21,0.0,78.0,98.12,2.32
2022,11,1,26.45,13.55,0.0,79.44,98.22,2.25
2022,11,2,26.58,14.96,0.0,77.62,98.11,2.13
2022,11,3,27.03,14.67,0.0,75.88,98.09,1.9
2022,11,4,26.97,14.12,0.0,72.19,98.21,1.49
2022,11,5,27.76,15.21,0.0,71.94,98.29,1.2
2022,11,6,28.74,17.14,0.0,71.38,98.28,0.57
2022,11,7,28.21,17.21,0.0,78.44,98.22,1.59
2022,11,8,27.67,16.08,0.0,82.0,98.23,2.33
2022,11,9,26.66,14.76,0.0,82.06,98.26,2.5
2022,11,10,26.66,14.75,0.0,82.38,98.29,2.53
2022,11,11,27.18,15.11,0.0,83.75,98.29,2.31
2022,11,12,26.59,15.6,0.0,83.0,98.3,2.14
2022,11,13,25.83,14.11,0.0,77.5,98.26,2.66
2022,11,14,25.33,12.2,0.0,74.38,98.29,2.4
2022,11,15,25.63,12.25,0.0,67.88,98.25,1.33
2022,11,16,26.05,13.15,0.0,63.69,98.14,0.79
2022,11,17,26.23,13.31,0.0,70.0,98.12,2.25
2022,11,18,25.48,13.03,0.0,76.75,98.22,2.97
2022,11,19,24.51,11.33,0.0,71.94,98.23,2.97
2022,11,20,24.17,9.59,0.0,71.38,98.09,1.88
2022,11,21,25.5,10.54,0.0,73.06,98.03,2.14
2022,11,22,26.4,12.53,0.0,74.88,98.04,2.59
2022,11,23,26.87,14.07,0.0,75.0,98.11,2.45
2022,11,24,26.73,13.73,0.0,73.19,98.11,2.47
2022,11,25,26.06,12.4,0.0,73.38,98.2,2.47
2022,11,26,25.21,10.94,0.0,66.88,98.05,1.6
2022,11,27,25.62,10.35,0.0,60.88,97.87,1.23
2022,11,28,26.01,10.85,0.0,59.88,97.92,1.37
2022,11,29,26.41,11.41,0.0,66.69,98.07,1.75
2022,11,30,25.72,11.87,0.0,74.12,98.17,2.36
2022,12,1,25.84,12.27,0.0,71.81,98.13,1.96
2022,12,2,26.89,13.31,0.0,71.69,98.05,1.59
2022,12,3,27.18,13.65,0.0,70.94,98.07,1.63
2022,12,4,27.18,13.26,0.0,74.12,98.15,1.93
2022,12,5,27.34,14.73,0.0,79.5,98.24,2.66
2022,12,6,26.71,12.94,0.0,75.62,98.2,2.15
2022,12,7,25.69,12.49,0.0,71.12,98.15,3.17
2022,12,8,25.31,9.98,0.0,66.25,98.13,3.47
2022,12,9,25.25,9.9,0.0,67.12,98.04,3.3
2022,12,10,27.64,11.94,0.0,73.62,98.0,3.06
2022,12,11,28.86,14.69,0.02,74.56,98.05,3.29
2022,12,12,28.74,17.12,0.35,77.12,98.01,2.45
2022,12,13,28.3,17.63,1.44,78.0,98.11,2.3
2022,12,14,29.13,16.77,0.57,71.06,98.16,2.58
2022,12,15,28.77,16.36,0.43,71.62,98.05,2.01
2022,12,16,28.81,16.48,0.57,74.12,98.0,1.98
2022,12,17,28.84,14.72,0.68,67.06,98.12,3.03
2022,12,18,27.57,11.42,0.0,61.12,98.13,2.64
2022,12,19,27.23,10.82,0.0,62.75,98.03,2.05
2022,12,20,28.82,11.72,0.0,59.25,97.97,2.24
2022,12,21,28.67,12.24,0.0,64.06,98.03,2.57
2022,12,22,29.23,12.09,0.0,65.81,98.0,2.1
2022,12,23,29.75,12.56,0.0,66.19,97.95,2.4
2022,12,24,29.71,12.48,0.0,66.25,97.99,2.42
2022,12,25,29.01,14.31,0.0,64.56,98.07,1.62
2022,12,26,29.4,13.71,0.0,66.56,98.24,2.0
2022,12,27,29.65,15.32,0.0,65.69,98.27,1.92
2022,12,28,29.18,14.07,0.0,62.81,98.37,2.85
2022,12,29,28.33,10.97,0.0,50.75,98.53,2.26
2022,12,30,29.66,11.51,0.0,59.31,98.51,1.9
2022,12,31,29.89,13.8,0.0,57.75,98.39,2.41
2023,1,1,27.9,12.02,0.0,61.5,98.45,2.76
2023,1,2,27.51,11.44,0.0,62.5,98.48,2.35
2023,1,3,27.29,11.29,0.01,67.38,98.45,2.11
2023,1,4,25.33,13.02,1.72,75.62,98.43,2.95
2023,1,5,22.79,14.5,0.21,78.06,98.64,3.29
2023,1,6,26.3,12.12,0.0,64.38,98.73,2.92
2023,1,7,25.54,7.4,0.0,43.25,98.63,2.98
2023,1,8,25.45,5.73,0.0,42.81,98.49,2.44
2023,1,9,27.49,7.09,0.0,43.94,98.55,2.17
2023,1,10,29.04,8.6,0.0,47.19,98.44,1.95
2023,1,11,29.22,9.39,0.0,45.12,98.18,2.08
2023,1,12,29.12,12.33,0.0,46.88,97.97,2.12
2023,1,13,29.05,11.26,0.0,49.88,98.03,2.34
2023,1,14,28.8,12.09,0.0,55.94,98.07,2.02
2023,1,15,27.67,11.14,0.0,56.0,98.06,2.84
2023,1,16,28.06,10.27,0.0,54.75,98.09,2.52
2023,1,17,28.46,11.69,0.0,60.5,98.12,2.2
2023,1,18,28.02,11.41,0.0,57.19,98.3,2.48
2023,1,19,29.09,12.21,0.0,65.31,98.29,2.35
2023,1,20,29.8,13.11,0.0,67.19,98.19,2.93
2023,1,21,30.06,14.85,0.0,62.62,98.14,2.17
2023,1,22,30.07,14.65,0.0,58.88,98.08,2.7
2023,1,23,30.43,13.55,0.0,57.25,98.04,2.72
2023,1,24,31.26,14.21,0.0,55.81,98.03,3.28
2023,1,25,31.77,15.21,0.0,52.25,98.02,3.32
2023,1,26,31.04,14.37,0.0,44.75,98.11,1.56
2023,1,27,31.58,14.13,0.0,52.0,98.16,2.41
2023,1,28,31.73,15.37,0.0,54.5,98.08,2.64
2023,1,29,31.76,15.69,0.0,54.69,97.96,3.67
2023,1,30,32.1,16.94,0.03,54.31,98.15,2.34
2023,1,31,31.51,18.17,0.01,50.44,98.15,3.04
2023,2,1,30.16,14.95,0.0,41.94,98.26,4.27
2023,2,2,30.4,10.69,0.0,27.5,98.3,3.51
2023,2,3,31.3,9.63,0.0,25.88,98.26,2.56
2023,2,4,31.96,10.12,0.0,25.12,98.11,2.35
2023,2,5,32.44,10.89,0.0,24.38,98.0,2.26
2023,2,6,33.05,11.85,0.0,28.06,97.95,2.21
2023,2,7,33.21,14.47,0.0,27.5,97.89,2.0
2023,2,8,33.23,13.25,0.0,28.0,98.05,2.98
2023,2,9,33.78,12.3,0.0,23.69,98.06,2.01
2023,2,10,35.0,13.6,0.0,23.06,98.08,1.94
2023,2,11,35.52,17.3,0.0,21.5,98.1,2.32
2023,2,12,34.76,14.88,0.0,29.75,98.25,4.09
2023,2,13,34.1,12.63,0.0,20.31,98.32,3.46
2023,2,14,33.8,11.28,0.0,16.75,98.25,2.7
2023,2,15,35.74,13.52,0.0,21.5,98.04,3.22
2023,2,16,37.16,14.08,0.0,23.25,98.03,3.41
2023,2,17,34.69,15.05,0.0,30.81,98.1,3.31
2023,2,18,34.43,15.48,0.0,31.19,98.1,2.56
2023,2,19,35.91,15.44,0.0,26.88,98.12,2.32
2023,2,20,36.33,14.59,0.0,23.06,98.05,2.2
2023,2,21,37.15,19.54,0.0,18.88,98.02,1.74
2023,2,22,37.3,15.78,0.0,14.69,97.97,2.77
2023,2,23,37.34,16.53,0.0,17.38,97.93,2.43
2023,2,24,36.78,16.72,0.0,19.19,98.1,2.16
2023,2,25,36.52,16.28,0.0,19.75,98.25,2.43
2023,2,26,35.88,16.12,0.0,23.94,98.34,2.17
2023,2,27,35.97,16.75,0.0,26.12,98.3,2.48
2023,2,28,36.08,17.77,0.0,29.69,98.32,2.33
2023,3,1,36.05,18.92,0.0,27.56,98.37,1.85
2023,3,2,36.3,20.12,0.0,26.75,98.42,1.62
2023,3,3,37.0,20.91,0.0,28.31,98.45,2.13
2023,3,4,37.05,19.71,0.0,26.38,98.46,2.07
2023,3,5,36.93,19.45,0.01,21.94,98.4,1.77
2023,3,6,35.98,19.73,0.01,24.12,98.24,1.96
2023,3,7,35.03,19.69,0.13,25.81,98.27,2.16
2023,3,8,36.09,19.53,0.32,25.75,98.26,2.33
2023,3,9,35.51,18.7,0.0,24.0,98.19,2.59
2023,3,10,36.3,19.49,0.04,24.5,98.11,1.95
2023,3,11,36.48,18.96,0.0,22.12,98.14,2.37
2023,3,12,37.12,18.59,0.0,21.75,98.11,2.09
2023,3,13,37.13,20.59,0.0,22.06,97.97,1.91
2023,3,14,37.22,21.25,0.02,22.0,97.79,2.16
2023,3,15,37.12,21.86,0.18,24.06,97.69,1.72
2023,3,16,34.15,22.25,0.63,32.44,97.88,2.06
2023,3,17,32.08,23.55,1.68,41.81,97.93,1.95
2023,3,18,29.38,20.87,5.45,56.19,97.82,2.62
2023,3,19,32.28,18.73,1.68,56.88,97.62,1.75
2023,3,20,33.69,19.32,1.17,53.06,97.48,2.13
2023,3,21,33.02,22.05,0.31,48.38,97.56,1.62
2023,3,22,34.55,21.3,0.06,45.69,97.63,2.61
2023,3,23,34.69,21.17,0.0,41.75,97.63,1.95
2023,3,24,37.51,22.55,0.0,35.69,97.63,1.22
2023,3,25,38.1,23.74,0.69,38.12,97.73,1.77
2023,3,26,37.66,24.16,2.06,39.75,97.61,2.64
2023,3,27,38.21,20.28,0.0,25.31,97.63,3.15
2023,3,28,39.15,20.23,0.0,22.56,97.61,2.46
2023,3,29,39.26,20.98,0.0,27.62,97.66,2.36
2023,3,30,39.9,22.76,0.0,27.12,97.47,2.93
2023,3,31,37.58,22.83,0.45,30.62,97.51,2.59
2023,4,1,36.85,23.87,0.07,29.69,97.61,2.47
2023,4,2,38.03,20.86,0.0,26.94,97.54,2.24
2023,4,3,38.83,21.72,0.0,26.81,97.5,2.02
2023,4,4,39.58,22.9,0.0,24.38,97.56,2.12
2023,4,5,39.98,23.92,0.0,24.81,97.59,2.29
2023,4,6,39.75,24.25,0.0,26.5,97.74,2.45
2023,4,7,39.98,24.96,7.82,34.5,97.94,2.3
2023,4,8,33.12,23.68,2.0,52.81,98.24,3.46
2023,4,9,36.83,21.63,0.05,45.19,98.14,2.45
2023,4,10,37.55,24.07,2.48,44.44,97.98,2.29
2023,4,11,40.48,23.3,0.41,38.62,97.88,1.97
2023,4,12,41.37,25.76,0.0,29.88,97.79,1.38
2023,4,13,42.11,28.09,0.0,27.0,97.68,0.88
2023,4,14,41.92,27.56,0.0,27.88,97.72,4.77
2023,4,15,38.65,25.74,0.24,28.38,97.76,3.34
2023,4,16,41.46,24.69,0.01,24.38,97.56,2.3
2023,4,17,42.41,25.66,0.0,21.69,97.56,2.21
2023,4,18,41.65,28.97,0.0,21.19,97.7,1.93
2023,4,19,43.66,27.04,0.75,20.19,97.42,2.23
2023,4,20,39.19,27.97,0.24,25.81,97.28,3.55
2023,4,21,38.65,23.88,4.66,37.44,97.36,2.77
2023,4,22,39.53,25.52,6.95,39.56,97.24,2.91
2023,4,23,36.61,21.69,2.26,54.19,97.38,2.95
2023,4,24,36.03,23.24,0.21,50.31,97.61,4.21
2023,4,25,31.71,24.12,5.78,65.69,97.74,2.95
2023,4,26,32.55,22.48,2.44,64.25,97.67,2.37
2023,4,27,33.05,23.12,11.9,60.62,97.77,1.23
2023,4,28,35.87,23.66,2.43,51.12,97.76,1.64
2023,4,29,34.38,23.03,7.36,63.94,97.7,2.76
2023,4,30,31.8,22.29,28.5,70.25,97.52,2.62
2023,5,1,32.55,21.05,4.39,71.25,97.55,3.77
2023,5,2,33.04,21.19,7.96,66.75,97.67,2.95
2023,5,3,32.36,21.73,16.23,69.19,97.8,1.57
2023,5,4,34.34,22.3,0.53,59.56,97.67,1.2
2023,5,5,35.13,23.17,0.11,54.06,97.5,1.15
2023,5,6,37.73,25.34,0.0,50.5,97.39,1.31
2023,5,7,38.96,26.16,0.37,49.12,97.37,1.41
2023,5,8,39.39,25.74,0.11,51.31,97.32,1.86
2023,5,9,39.36,27.19,0.02,50.56,97.39,1.48
2023,5,10,41.4,25.8,0.0,44.06,97.36,1.94
2023,5,11,41.32,22.94,0.0,33.19,97.46,2.52
2023,5,12,41.33,24.26,0.0,31.5,97.38,1.84
2023,5,13,42.33,20.83,0.0,33.5,97.26,2.59
2023,5,14,44.17,23.9,0.0,33.75,97.02,3.08
2023,5,15,43.37,25.98,0.0,32.44,97.12,5.15
2023,5,16,42.66,27.31,0.0,32.06,97.35,4.87
2023,5,17,42.37,26.64,0.0,33.5,97.47,2.76
2023,5,18,41.2,30.41,0.04,35.06,97.64,2.84
2023,5,19,43.02,28.58,0.0,28.12,97.42,2.84
2023,5,20,43.88,26.99,0.0,26.19,97.33,2.55
2023,5,21,44.74,28.15,0.01,27.12,97.41,1.66
2023,5,22,44.32,29.48,0.06,26.56,97.5,2.68
2023,5,23,44.12,29.98,0.0,25.94,97.51,1.72
2023,5,24,44.05,29.44,0.07,25.06,97.38,3.69
2023,5,25,43.05,29.73,0.12,24.75,97.38,4.77
2023,5,26,42.54,28.68,0.02,27.0,97.44,5.45
2023,5,27,42.87,28.31,0.94,29.56,97.34,3.93
2023,5,28,42.62,30.26,1.94,32.12,97.35,2.27
2023,5,29,42.35,27.82,0.44,32.56,97.43,1.52
2023,5,30,40.87,28.4,5.87,40.81,97.46,2.01
2023,5,31,42.0,27.48,0.01,38.88,97.41,1.74
2023,6,1,42.91,27.06,0.0,25.25,97.31,3.41
2023,6,2,43.78,28.03,0.0,23.12,97.22,4.93
2023,6,3,42.81,29.3,0.01,27.38,97.23,3.3
2023,6,4,43.44,30.19,0.01,27.75,97.19,2.21
2023,6,5,42.76,31.33,0.65,27.75,97.12,3.32
2023,6,6,44.19,28.93,0.01,24.44,97.04,3.53
2023,6,7,44.15,32.16,0.14,25.06,97.01,3.28
2023,6,8,44.51,31.37,0.01,21.31,97.03,3.48
2023,6,9,42.76,29.89,0.0,26.88,96.93,4.6
2023,6,10,44.62,30.35,0.0,23.69,96.78,4.79
2023,6,11,44.4,31.47,0.31,28.94,96.83,4.98
2023,6,12,44.58,32.16,0.53,30.94,96.85,4.88
2023,6,13,43.96,31.94,0.11,31.12,96.87,3.76
2023,6,14,43.05,31.98,0.05,30.94,97.04,6.38
2023,6,15,42.86,30.66,0.01,30.38,97.11,5.48
2023,6,16,43.52,31.22,0.0,29.56,97.04,5.16
2023,6,17,43.05,32.61,0.0,33.0,97.05,7.05
2023,6,18,39.37,31.0,0.0,35.38,97.08,5.04
2023,6,19,41.58,31.59,0.0,32.81,96.97,4.37
2023,6,20,41.69,32.03,0.01,33.44,96.89,4.07
2023,6,21,42.0,31.47,0.04,39.62,96.96,3.79
2023,6,22,34.38,26.86,17.67,63.94,97.07,2.74
2023,6,23,30.49,25.87,9.59,77.5,97.16,3.98
2023,6,24,35.34,24.99,1.5,66.94,97.04,3.31
2023,6,25,35.3,26.0,23.64,70.12,96.92,4.22
2023,6,26,29.4,24.47,24.54,81.0,96.98,5.94
2023,6,27,27.4,22.73,43.0,88.12,96.95,6.71
2023,6,28,29.73,22.87,4.15,82.25,97.17,5.82
2023,6,29,31.43,23.4,2.87,79.75,97.17,4.73
2023,6,30,31.82,23.71,1.52,75.69,97.15,5.23
2023,7,1,33.9,23.98,0.5,72.94,97.17,4.86
2023,7,2,34.55,25.87,0.18,72.44,97.13,3.32
2023,7,3,35.62,26.15,0.06,68.94,97.02,2.05
2023,7,4,34.28,27.52,6.46,73.62,96.84,1.34
2023,7,5,34.55,26.34,8.78,76.5,96.66,2.63
2023,7,6,34.3,25.02,14.34,77.31,96.83,3.86
2023,7,7,30.28,25.35,18.96,85.31,96.98,4.3
2023,7,8,30.81,25.27,48.64,85.94,97.13,4.55
2023,7,9,31.24,24.75,20.31,82.19,97.25,5.1
2023,7,10,32.48,24.58,20.02,82.0,97.22,3.42
2023,7,11,31.78,25.01,11.0,83.5,97.14,4.18
2023,7,12,32.95,25.03,3.41,82.31,96.99,3.54
2023,7,13,32.68,25.56,5.02,83.0,97.01,3.59
2023,7,14,28.85,24.48,15.06,88.94,97.19,4.61
2023,7,15,28.97,24.92,38.14,89.75,97.2,3.56
2023,7,16,31.68,24.51,12.04,84.0,97.05,3.75
2023,7,17,29.68,24.74,20.09,88.0,96.92,5.16
2023,7,18,30.73,25.42,39.39,89.44,96.7,4.42
2023,7,19,32.67,25.23,27.14,81.25,96.59,2.0
2023,7,20,32.67,25.83,6.64,81.31,96.6,1.53
2023,7,21,30.97,25.89,43.86,88.31,96.73,2.23
2023,7,22,31.08,25.83,8.88,87.38,96.75,5.64
2023,7,23,29.94,24.95,6.38,89.25,96.81,5.88
2023,7,24,31.8,25.09,5.22,81.75,96.94,2.86
2023,7,25,32.66,25.45,9.23,81.75,97.01,2.28
2023,7,26,32.75,25.69,64.9,83.75,96.98,1.39
2023,7,27,32.41,26.01,41.92,86.81,96.85,3.55
2023,7,28,29.51,25.83,23.21,92.44,96.86,5.77
2023,7,29,28.32,25.06,2.16,92.12,97.09,4.55
2023,7,30,30.65,24.46,0.46,87.12,97.08,4.6
2023,7,31,30.15,24.44,0.79,87.88,96.97,4.38
2023,8,1,29.9,24.82,8.35,88.94,96.94,5.41
2023,8,2,28.48,24.33,9.95,89.56,96.98,6.34
2023,8,3,27.1,23.69,24.07,91.5,96.96,7.36
2023,8,4,28.37,23.3,13.35,90.19,97.19,5.18
2023,8,5,28.35,23.83,5.46,90.25,97.4,4.81
2023,8,6,29.31,23.88,1.27,88.56,97.28,4.72
2023,8,7,30.95,23.36,0.58,84.62,97.11,5.17
2023,8,8,29.2,23.01,0.01,86.5,97.26,4.31
2023,8,9,29.58,22.83,0.0,85.56,97.49,2.94
2023,8,10,31.02,23.28,0.0,83.81,97.55,3.21
2023,8,11,31.07,23.75,0.0,83.81,97.49,3.7
2023,8,12,29.48,23.51,0.0,85.94,97.43,3.68
2023,8,13,30.77,23.54,0.52,85.06,97.33,3.91
2023,8,14,28.76,23.65,0.27,86.56,97.45,2.71
2023,8,15,30.3,23.19,0.26,83.12,97.48,3.23
2023,8,16,31.37,23.19,0.39,83.12,97.47,3.09
2023,8,17,31.4,23.9,28.96,83.06,97.38,3.19
2023,8,18,27.49,24.27,36.03,92.75,97.15,4.52
2023,8,19,28.84,23.78,46.41,92.81,96.88,5.48
2023,8,20,30.13,24.65,4.93,89.69,96.96,3.26
2023,8,21,29.37,24.05,3.06,89.38,97.18,4.87
2023,8,22,30.82,23.92,0.97,86.5,97.26,3.4
2023,8,23,29.83,24.01,19.18,88.12,97.26,3.18
2023,8,24,30.4,24.3,5.54,87.12,97.21,3.68
2023,8,25,30.43,23.58,0.42,85.44,97.27,3.34
2023,8,26,30.76,24.0,1.16,85.69,97.35,3.48
2023,8,27,30.93,23.54,0.31,85.38,97.4,3.98
2023,8,28,30.48,22.31,0.0,84.62,97.41,3.09
2023,8,29,30.69,21.94,0.0,82.06,97.45,2.75
2023,8,30,30.86,23.19,0.48,80.0,97.53,2.74
2023,8,31,31.14,22.35,5.78,78.06,97.56,1.9
2023,9,1,31.87,22.99,0.58,77.38,97.53,1.41
2023,9,2,32.33,24.51,0.01,80.75,97.43,1.94
2023,9,3,31.13,25.06,27.75,85.81,97.26,2.16
2023,9,4,31.65,24.42,7.64,83.19,97.06,2.98
2023,9,5,31.82,24.12,6.57,83.88,96.94,2.91
2023,9,6,31.25,24.22,19.55,86.5,96.95,1.65
2023,9,7,30.74,23.82,29.08,87.19,96.93,1.72
2023,9,8,28.97,24.26,22.41,92.56,96.94,2.3
2023,9,9,30.97,24.51,9.73,88.38,96.94,2.05
2023,9,10,31.3,23.48,4.98,89.06,96.98,3.99
2023,9,11,28.75,23.8,2.67,90.06,97.12,4.05
2023,9,12,30.37,23.34,1.81,88.31,97.2,4.12
2023,9,13,29.23,22.85,2.61,89.81,97.2,3.59
2023,9,14,28.49,22.76,27.8,91.19,97.16,4.23
2023,9,15,27.55,24.05,26.45,94.69,96.93,6.22
2023,9,16,27.65,22.94,9.21,90.94,97.15,5.95
2023,9,17,30.05,22.02,1.37,82.88,97.28,2.98
2023,9,18,30.96,23.3,1.29,79.5,97.3,1.58
2023,9,19,31.74,22.31,0.0,80.88,97.42,1.7
2023,9,20,29.93,23.86,6.25,87.38,97.47,2.22
2023,9,21,30.08,23.43,26.69,89.19,97.43,2.16
2023,9,22,29.83,24.01,25.27,89.0,97.42,1.75
2023,9,23,28.48,24.08,36.7,94.06,97.48,2.52
2023,9,24,29.44,23.81,21.8,91.38,97.43,2.2
2023,9,25,30.21,23.87,3.11,84.75,97.4,1.7
2023,9,26,30.43,22.98,0.61,84.56,97.44,2.12
2023,9,27,30.73,23.76,0.2,81.31,97.45,1.44
2023,9,28,30.57,24.26,0.48,83.62,97.42,1.57
2023,9,29,30.58,24.01,5.43,81.62,97.42,1.25
2023,9,30,29.41,23.55,1.68,81.44,97.42,1.9
2023,10,1,30.87,22.75,0.28,75.88,97.31,1.62
2023,10,2,31.38,22.09,2.04,84.25,97.31,2.78
2023,10,3,30.51,22.34,0.91,83.69,97.48,3.64
2023,10,4,31.18,19.62,0.0,80.5,97.6,3.15
2023,10,5,30.58,19.07,0.0,83.62,97.59,3.31
2023,10,6,30.73,18.07,0.0,80.38,97.56,2.55
2023,10,7,31.55,20.11,0.0,78.38,97.66,2.02
2023,10,8,31.71,21.18,0.0,75.44,97.79,1.63
2023,10,9,31.4,21.19,0.0,75.38,97.93,1.68
2023,10,10,31.23,20.76,0.0,73.0,97.97,1.42
2023,10,11,31.46,21.29,0.0,72.81,97.97,1.16
2023,10,12,31.51,22.65,0.0,70.31,98.07,0.73
2023,10,13,31.3,22.99,0.0,69.81,98.16,1.02
2023,10,14,31.4,21.74,0.0,69.31,98.1,1.15
2023,10,15,30.17,21.01,0.08,76.12,97.95,1.35
2023,10,16,30.19,20.81,0.01,77.06,98.01,1.39
2023,10,17,30.55,19.62,0.0,74.81,98.11,1.35
2023,10,18,30.01,20.08,0.9,78.38,98.17,1.59
2023,10,19,29.71,20.06,0.13,82.0,98.18,1.91
2023,10,20,28.98,19.8,0.24,83.69,98.24,2.36
2023,10,21,28.72,18.06,0.0,82.38,98.31,2.72
2023,10,22,28.37,16.47,0.0,79.69,98.29,2.35
2023,10,23,27.94,15.22,0.0,78.75,98.14,2.66
2023,10,24,27.32,14.83,0.0,75.75,98.11,3.01
2023,10,25,27.56,14.89,0.0,75.25,98.24,2.48
2023,10,26,27.62,14.61,0.0,70.81,98.26,2.23
2023,10,27,27.35,15.37,0.0,71.38,98.2,1.95
